swc_file,num_nodes,soma_surface,num_stems,num_bifurcations,num_branches,num_of_tips,overall_x_span,overall_y_span,overall_z_span,average_diameter,total_length,total_surface,total_volume,max_euclidean_distance,max_path_distance,max_branch_order,average_contraction,average_fragmentation,parent_daughter_ratio,bifurcation_angle_local,bifurcation_angle_remote,moment1,moment2,moment3,moment4,moment5,moment6,moment7,moment8,moment9,moment10,moment11,moment12,moment13,ave_R
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/11_100.v3dpbd_x341_y323_z70_app2.swc_resampled.swc_sorted.swc, 104.00000000, 0.00000000, 1.00000000, 6.00000000, 13.00000000, 7.00000000, 27.00599670, 20.72899628, 29.66800117, 2.51784615, 106.91173013, 834.03485897, 578.26748036, 41.97858283, 50.98421027, 7.00000000, 0.88975535, 6.92307692, 1.16574999, 79.45435495, 83.78153596, 1138.00000000, 137417.51233812, 1779887891.09990048, 4430619261628.59375000, -0.04865105, -0.30113645, 0.00150051, 0.00039066, -0.00072879, -0.00092962, 0.01182316, -0.00690733, 0.01906484, 1.25892307
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/12_100.v3dpbd_simple.swc_resampled.swc_sorted.swc, 147.00000000, 0.00000000, 1.00000000, 20.00000000, 41.00000000, 21.00000000, 23.18000793, 21.65999603, 29.25999832, 2.07144218, 123.93920399, 809.88685824, 432.89505925, 40.12526620, 54.37315351, 9.00000000, 0.90896070, 2.56097561, 1.02707500, 110.98979681, 101.66979873, 1315.00000000, 163889.54561104, 1969014286.07112813, 4812839012725.00000000, -0.08628847, -0.59236981, 0.00456346, 0.00139944, -0.00245137, -0.00331103, 0.02363139, -0.01500443, 0.04197801, 1.03572109
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/13_100.v3dpbd_tubularity_model_S.v3draw_MST_Tracing_Ws_21_th_200.swc_resampled.swc_sorted.swc, 107.00000000, 0.00000000, 1.00000000, 4.00000000, 11.00000000, 7.00000000, 26.22000122, 20.90000153, 29.64000130, 1.98130841, 109.30989838, 686.81434744, 343.40717372, 41.93904122, 62.01441834, 5.00000000, 0.81447311, 8.63636364, 1.00000000, 53.21704733, 51.95840673, 1156.00000000, 142898.37938602, 1567996647.31619906, 2603573946726.48437500, -0.06038762, -0.36175420, 0.00231179, 0.00059391, -0.00108492, -0.00135422, 0.01503511, -0.00918134, 0.02364045, 0.99065421
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/14_100.v3dpbd_EnsembleNeuronTracerV2s.swc_resampled.swc_sorted.swc, 157.00000000, 0.00000000, 1.00000000, 16.00000000, 36.00000000, 20.00000000, 28.82400513, 22.75499725, 33.77500153, 2.34249682, 156.51621879, 1129.81122666, 701.02534592, 43.80226789, 55.35005935, 10.00000000, 0.92181229, 3.33333333, 0.95224286, 85.02976351, 87.95487170, 1665.00000000, 235652.74544776, 4991598072.89738941, 17543207943722.46875000, -0.08104784, -0.50409300, 0.00406439, 0.00109747, -0.00201003, -0.00260265, 0.02016950, -0.01200085, 0.03222906, 1.17124841
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/15_100.v3dpbd_ENT_updated.swc_resampled.swc_sorted.swc, 150.00000000, 0.00000000, 1.00000000, 16.00000000, 37.00000000, 21.00000000, 28.06500244, 22.75499725, 32.61599922, 3.85009333, 150.13117568, 1811.75472115, 2040.37146694, 43.83074580, 52.86977687, 7.00000000, 0.92808551, 3.02702703, 1.02308920, 103.15957055, 106.85285524, 1599.00000000, 220847.35627494, 4704745778.63925552, 15128181953211.40625000, -0.07034677, -0.44170300, 0.00308436, 0.00084210, -0.00152141, -0.00196499, 0.01693233, -0.01020510, 0.02771492, 1.92504667
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/16_100.v3dpbd_tubularity_model_S.v3draw_MST_Tracing_Ws_21_th_170_updated.swc_resampled.swc_sorted.swc, 109.00000000, 0.00000000, 1.00000000, 4.00000000, 11.00000000, 7.00000000, 26.17300415, 21.08699799, 29.55800056, 1.98165138, 111.02575248, 697.59537672, 348.79768836, 42.30893114, 62.71460681, 5.00000000, 0.79918254, 8.81818182, 1.00000000, 111.45519053, 110.96071389, 1172.00000000, 132783.70188910, 1625899328.65325665, 3009714421222.79687500, -0.06599070, -0.39842502, 0.00274815, 0.00071245, -0.00130557, -0.00163908, 0.01583129, -0.00951203, 0.02499367, 0.99082569
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/17_100.v3dpbd_XY_3D_TreMap.swc_resampled.swc_sorted.swc, 79.00000000, 0.00000000, 2.00000000, 7.00000000, 15.00000000, 9.00000000, 23.05799866, 20.09300232, 28.40199852, 3.94936709, 104.11515143, 1308.34957945, 1308.34957945, 41.25638859, 52.05968011, 6.00000000, 0.89482909, 4.20000000, 1.00000000, 87.75466257, 83.33733635, 1086.00000000, 157632.73391522, 1784521930.78566360, 3064220087762.48437500, -0.02557171, -0.12962184, 0.00043684, 0.00008859, -0.00017990, -0.00019665, 0.00619344, -0.00332779, 0.00757556, 1.97468354
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/18_100.v3dpbd_LCMboost_3.swc_resampled.swc_sorted.swc, 121.00000000, 0.00000000, 1.00000000, 10.00000000, 21.00000000, 11.00000000, 27.66200256, 21.71599579, 33.04300117, 2.50244628, 125.96569495, 987.10148523, 675.99944850, 41.25781472, 54.04616069, 9.00000000, 0.93214662, 4.71428571, 0.94887501, 71.86695860, 84.95696734, 1328.00000000, 186450.57843739, 3208010291.61379671, 9338940091951.20312500, -0.06904475, -0.43729884, 0.00296812, 0.00081446, -0.00148228, -0.00191900, 0.01718290, -0.01020684, 0.02804405, 1.25122314
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/19_100.v3dpbd_NeuronChaser_updated.swc_resampled.swc_sorted.swc, 117.00000000, 0.00000000, 1.00000000, 11.00000000, 26.00000000, 15.00000000, 29.02899933, 22.40000153, 32.52999878, 8.06369233, 118.50258347, 3024.88082474, 6195.35016082, 42.29206803, 56.07241835, 6.00000000, 0.93376857, 3.46153846, 0.99135302, 48.08298614, 49.81538937, 1249.00000000, 244979.63495773, 4192765284.85336685, 11284710984992.43750000, -0.03576278, -0.16565701, 0.00084737, 0.00016680, -0.00031676, -0.00031761, 0.00767058, -0.00497474, 0.01022591, 4.03184616
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/20_100.v3dpbd_MST_Tracing.swc_resampled.swc_sorted.swc, 204.00000000, 0.00000000, 1.00000000, 15.00000000, 31.00000000, 16.00000000, 26.60800171, 21.56600189, 31.15700150, 2.35377451, 186.73335836, 1384.22554054, 892.74179308, 41.44979138, 79.91192658, 10.00000000, 0.73261435, 5.54838710, 0.99120555, 92.06267664, 105.07037996, 1967.00000000, 252886.95803719, 5670207252.36307144, 23878745988490.62500000, -0.08972055, -0.64571207, 0.00490881, 0.00157003, -0.00271340, -0.00381770, 0.02417815, -0.01513262, 0.04484070, 1.17688726
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/21_100.v3dpbd_meanshift.swc_resampled.swc_sorted.swc, 88.00000000, 0.00000000, 1.00000000, 3.00000000, 7.00000000, 4.00000000, 25.79299927, 19.38999939, 28.79799843, 2.67277274, 91.28587556, 769.29928784, 554.35724479, 41.40691332, 51.72667381, 4.00000000, 0.68170166, 11.42857143, 1.05168006, 99.14818614, 116.42952243, 969.00000000, 100341.51518297, 692074439.65777326, 1037664057535.74609375, -0.05906001, -0.36903384, 0.00222118, 0.00058183, -0.00106371, -0.00139674, 0.01619127, -0.00935612, 0.02528464, 1.33638637
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/22_100.v3dpbd_NeuroGPSTree_updated.swc_resampled.swc_sorted.swc, 102.00000000, 0.00000000, 1.00000000, 5.00000000, 11.00000000, 6.00000000, 29.75300598, 23.43199921, 34.78400040, 4.13754903, 107.69134656, 1343.39568183, 1743.29067032, 44.42902054, 57.50327834, 6.00000000, 0.83210954, 8.18181818, 1.02554643, 87.37139764, 118.08712595, 1137.00000000, 189057.35861030, 3271775963.47390938, 8795551684132.18750000, -0.04490655, -0.20525882, 0.00133602, 0.00026055, -0.00049165, -0.00049052, 0.00874068, -0.00567852, 0.01155842, 2.06877452
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/23_100.v3dpbd_Advantra.swc_resampled.swc_sorted.swc, 211.00000000, 0.00000000, 1.00000000, 17.00000000, 39.00000000, 22.00000000, 29.48399353, 29.42499542, 35.46499825, 8.09430332, 215.95254477, 5501.56455719, 11258.02158821, 44.44877505, 64.14837181, 10.00000000, 0.93563376, 4.38461538, 1.01153328, 96.71172875, 98.58619069, 2286.00000000, 385731.78881248, 16572409628.74620438, 153363039866863.12500000, -0.04592572, -0.28791340, 0.00130023, 0.00036998, -0.00066548, -0.00080838, 0.01115041, -0.00711409, 0.01896380, 4.04715166
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/24_100.v3dpbd_Rivulet.swc_resampled.swc_sorted.swc, 148.00000000, 0.00000000, 9.00000000, 11.00000000, 31.00000000, 21.00000000, 30.38399506, 24.24500275, 31.06799889, 3.05983783, 353.24203214, 2687.40220771, 1935.96757205, 43.46256022, 61.12513879, 5.00000000, 0.78413011, 3.74193548, 0.99123105, 86.48031004, 84.61672105, 3618.00000000, 677729.82340528, 44415065554.81053162, 246770329380998.00000000, -0.00732231, -0.00650629, 0.00004400, 0.00000121, -0.00000279, 0.00000071, 0.00088583, -0.00044435, -0.00036347, 1.52991892
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/25_100.v3dpbd_Rollerball.swc_resampled.swc_sorted.swc, 220.00000000, 0.00000000, 1.00000000, 30.00000000, 61.00000000, 31.00000000, 24.68400574, 21.67600250, 30.79599762, 4.22114546, 188.20629752, 2537.55033783, 3140.06252078, 41.71848812, 65.96161549, 15.00000000, 0.93150451, 2.59016393, 1.06918889, 96.38984255, 86.75322454, 1997.00000000, 195082.32381227, 3968331920.69605589, 15615862412169.15625000, -0.09927830, -0.67681476, 0.00602786, 0.00182863, -0.00321635, -0.00434426, 0.02492620, -0.01557959, 0.04394089, 2.11057273
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/26_100.v3dpbd_MOST.swc_resampled.swc_sorted.swc, 59.00000000, 0.00000000, 3.00000000, 8.00000000, 18.00000000, 11.00000000, 23.69699097, 20.06999969, 27.63300133, 3.00027119, 105.40501607, 844.93735928, 598.01854955, 39.11156606, 46.99889776, 5.00000000, 0.95337598, 2.22222222, 0.95511710, 113.47667123, 91.93817423, 1088.00000000, 149054.75141875, 1638652872.35906672, 2072500831502.59375000, -0.02011936, -0.09691207, 0.00027694, 0.00005168, -0.00011296, -0.00011230, 0.00512997, -0.00264877, 0.00608947, 1.50013559
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/27_100.v3dpbd_x341_y324_z69_app1.swc_resampled.swc_sorted.swc, 112.00000000, 0.00000000, 1.00000000, 13.00000000, 30.00000000, 17.00000000, 25.65999603, 17.76799774, 35.71699905, 4.82196429, 103.59288834, 1508.35078853, 2047.51249661, 39.13316421, 48.60382786, 10.00000000, 0.94955450, 2.70000000, 0.95717012, 86.23982037, 76.41745326, 1100.00000000, 220178.30030161, 1466839149.98573923, 2196097337734.81250000, -0.06410388, -0.49420504, 0.00254288, 0.00083323, -0.00142834, -0.00220908, 0.02114440, -0.01288895, 0.03978128, 2.41098215
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/28_100.v3dpbd_app2new1.swc_resampled.swc_sorted.swc, 162.00000000, 0.00000000, 1.00000000, 7.00000000, 15.00000000, 8.00000000, 30.28099823, 26.47900391, 37.20400047, 2.39691358, 182.56013965, 1361.90338931, 921.59928010, 41.93658019, 86.70892192, 7.00000000, 0.83491790, 9.73333333, 1.16852381, 90.15405533, 94.48839789, 1927.00000000, 425683.39448489, 21675654200.35075760, 149726286856679.37500000, -0.04070923, -0.25398139, 0.00102925, 0.00027020, -0.00051026, -0.00067008, 0.00999755, -0.00551386, 0.01560096, 1.19845679
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/29_100.v3dpbd_app2new2.swc_resampled.swc_sorted.swc, 157.00000000, 0.00000000, 1.00000000, 5.00000000, 12.00000000, 7.00000000, 30.19599915, 27.04599762, 37.27400208, 2.45025478, 176.33988416, 1329.63169265, 918.72049118, 41.92238894, 88.37716418, 6.00000000, 0.79639550, 12.00000000, 1.00763637, 85.46962023, 91.41702067, 1862.00000000, 426271.73909231, 20670821433.34405518, 154256368319999.00000000, -0.03699675, -0.21758239, 0.00085089, 0.00020865, -0.00041254, -0.00050518, 0.00916680, -0.00490983, 0.01366329, 1.22512739
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/30_100.v3dpbd_nctuTW_GD.swc_resampled.swc_sorted.swc, 573.00000000, 0.00000000, 150.00000000, 1.00000000, 150.00000000, 150.00000000, 34.58000946, 30.02000427, 38.75999832, 3.06467365, 3913.43294848, 45562.33934036, 53575.40659621, 44.05819737, 46.21311385, 1.00000000, 0.93872618, 2.81333333, -nan, 3.81510465, 114.57249526, 39460.00000000, 4194857.53062994, 2046590896397.58911133, 198065124726054656.00000000, -0.00086384, -0.01835414, 0.00000107, 0.00000034, -0.00000016, -0.00000141, 0.00032594, -0.00013417, 0.00128577, 1.53233683
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/31_100.v3dpbd_meanshift_updated.swc_resampled.swc_sorted.swc, 104.00000000, 0.00000000, 1.00000000, 4.00000000, 9.00000000, 5.00000000, 26.06700134, 21.66999817, 32.47099876, 2.34123084, 112.92170442, 836.48379474, 495.17469475, 41.88653788, 72.75850090, 4.00000000, 0.71623895, 10.44444444, 0.97361650, 82.55432570, 82.47801629, 1191.00000000, 192480.99743941, 2105937778.00794697, 5528638328261.48437500, -0.05131913, -0.34697736, 0.00162359, 0.00046129, -0.00085507, -0.00120725, 0.01556255, -0.00875634, 0.02569665, 1.17061542
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/32_100.v3dpbd_nctuTW.swc_resampled.swc_sorted.swc, 812.00000000, 0.00000000, 1.00000000, 88.00000000, 182.00000000, 94.00000000, 34.58000946, 30.02000427, 38.75999832, 2.00624631, 782.00490730, 4922.64176843, 2474.66685151, 44.05819737, 83.99900900, 19.00000000, 0.83775138, 3.45604396, 0.99546225, 42.79985084, 67.96553461, 8279.00000000, 1372542.11220154, 315340831660.19854736, 19122481229984452.00000000, -0.00712708, -0.03605860, 0.00004096, 0.00000678, -0.00001122, -0.00001421, 0.00090248, -0.00084419, 0.00183111, 1.00312315
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/33_100.v3dpbd_NeuroStalker.swc_resampled.swc_sorted.swc, 52.00000000, 0.00000000, 1.00000000, 5.00000000, 11.00000000, 6.00000000, 25.64100647, 18.25000000, 36.55000114, 1.96153846, 76.83528206, 482.77031533, 241.38515767, 46.99795333, 59.39359391, 6.00000000, 0.93915117, 3.63636364, 1.00000000, 80.24905332, 91.90169218, 799.00000000, 116409.13728808, 737354522.38454747, 789086151035.81640625, -0.02796779, -0.13907646, 0.00051261, 0.00011008, -0.00021759, -0.00021412, 0.00549184, -0.00365211, 0.00728784, 0.98076923
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/34_100.v3dpbd_neutube.swc_resampled.swc_sorted.swc, 47.00000000, 0.00000000, 1.00000000, 1.00000000, 3.00000000, 2.00000000, 14.65200806, 18.83699799, 22.81500053, 2.22306385, 52.38297234, 369.49523712, 217.10934588, 29.88208230, 44.42115105, 2.00000000, 0.91170787, 14.33333333, 0.79515705, 58.30474867, 35.86234608, 552.00000000, 49097.51316016, 181946322.27537471, 154169150312.84472656, -0.04132437, -0.23575280, 0.00108340, 0.00027190, -0.00053396, -0.00056169, 0.01278042, -0.00672736, 0.01744594, 1.11153193
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/35_100.v3dpbd_fastmarching_spanningtree.swc_resampled.swc_sorted.swc, 2848.00000000, 0.00000000, 1.00000000, 531.00000000, 1120.00000000, 589.00000000, 39.93299866, 34.20000458, 41.79999924, 1.16893399, 2494.17759815, 9158.72438684, 3662.92290301, 49.57379876, 168.49481977, 68.00000000, 0.90390737, 1.54196429, 0.99691330, 93.06238842, 96.99407528, 26479.00000000, 5878547.66590917, 6771796897960.91699219, 2032078362106785280.00000000, -0.00131204, -0.00099999, 0.00000170, 0.00000003, -0.00000010, 0.00000001, 0.00010147, -0.00004974, -0.00002870, 0.58446699
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/36_100.v3dpbd_Cwlab_ver1.swc_resampled.swc_sorted.swc, 3722.00000000, 0.00000000, 15.00000000, 211.00000000, 1158.00000000, 948.00000000, 40.96000671, 34.89199066, 43.95899963, 2.04357120, 10041.37844462, 64630.20585600, 33921.32407542, 52.96196951, 84.07426882, 18.00000000, 0.94747014, 2.21329879, 0.99383825, 64.77013571, 64.86599077, 102659.00000000, 19282620.95316185, 69966373856734.97656250, 66199269915844378624.00000000, -0.00378154, -0.00948203, 0.00001025, 0.00000102, -0.00000235, -0.00000137, 0.00053491, -0.00029487, 0.00035625, 1.02178560
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/37_100.v3dpbd_NeuronChaser.swc_resampled.swc_sorted.swc, 707.00000000, 0.00000000, 1.00000000, 67.00000000, 151.00000000, 84.00000000, 36.45999908, 32.97900391, 37.79500008, 7.76928431, 713.56818474, 17468.41679670, 34890.67143829, 45.09850601, 111.67795186, 20.00000000, 0.93501152, 3.67549669, 0.99793922, 54.84468370, 56.98305942, 7537.00000000, 1763437.09706348, 536912016094.12103271, 44395504140013936.00000000, -0.00249257, -0.00537503, 0.00000502, 0.00000039, -0.00000069, -0.00000037, 0.00026911, -0.00021582, 0.00023984, 3.88464216
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/100/auto_recons/38_100.v3dpbd_EnsembleNeuronTracerBasic.swc_resampled.swc_sorted.swc, 2265.00000000, 0.00000000, 1.00000000, 257.00000000, 541.00000000, 284.00000000, 40.96000671, 34.89199066, 43.99399948, 2.02841060, 2224.94410008, 14164.57082714, 7251.69449688, 52.96196951, 79.72351806, 29.00000000, 0.89623179, 3.18484288, 1.00877642, 91.64471150, 92.80240451, 23610.00000000, 6116358.75160724, 7900099721118.60546875, 2723591629107711488.00000000, -0.00717842, -0.02147635, 0.00003628, 0.00000427, -0.00000934, -0.00000670, 0.00101657, -0.00052909, 0.00076187, 1.01420530
