swc_file,num_nodes,soma_surface,num_stems,num_bifurcations,num_branches,num_of_tips,overall_x_span,overall_y_span,overall_z_span,average_diameter,total_length,total_surface,total_volume,max_euclidean_distance,max_path_distance,max_branch_order,average_contraction,average_fragmentation,parent_daughter_ratio,bifurcation_angle_local,bifurcation_angle_remote,moment1,moment2,moment3,moment4,moment5,moment6,moment7,moment8,moment9,moment10,moment11,moment12,moment13,ave_R
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/15_100.v3dpbd_ENT_updated.swc, 414.00000000, 12.56637061, 3.00000000, 19.00000000, 36.00000000, 26.00000000, 73.85498047, 59.88198853, 85.83200073, 3.89874715, 389.86896830, 4803.77459176, 5490.25339725, 109.28112042, 122.28589344, 8.00000000, 0.94912991, 9.47222222, 1.03350075, 77.73826933, 79.65718515, 4067.00000000, 3649488.74031964, 1367295450318.11962891, 78444876713962624.00000000, -0.15245078, -0.94708845, 0.01420369, 0.00388910, -0.00696744, -0.00913916, 0.03541363, -0.02129702, 0.05787726, 1.95661995
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/16_100.v3dpbd_tubularity_model_S.v3draw_MST_Tracing_Ws_21_th_170_updated.swc, 312.00000000, 12.56637061, 2.00000000, 5.00000000, 12.00000000, 8.00000000, 67.35000610, 55.66201782, 76.63569641, 1.99358974, 300.14934026, 1885.89392469, 942.94696235, 95.06313691, 149.96439245, 5.00000000, 0.78568828, 24.91666667, 1.00000000, 111.05198105, 117.77302797, 3120.00000000, 2302667.82249951, 527613068486.25732422, 18457296102488672.00000000, -0.13795046, -0.82393170, 0.01168272, 0.00306126, -0.00553806, -0.00708931, 0.03168644, -0.01917735, 0.05049213, 1.00000000
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/17_100.v3dpbd_XY_3D_TreMap.swc, 219.00000000, 50.26548246, 2.00000000, 8.00000000, 2.00000000, 11.00000000, 58.14801025, 47.08502197, 72.95580292, 3.96347032, 207.82302946, 2611.58121045, 2611.58121045, 102.27544476, 39.97598762, 1.00000000, 0.99301474, 19.50000000, 1.00000000, 22.49375861, 21.79387990, 2192.00000000, 1579408.15750440, 245826122266.59820557, 6678386993891944.00000000, -0.17898688, -1.17328221, 0.01899314, 0.00547482, -0.00991330, -0.01397384, 0.04600677, -0.02668497, 0.07694465, 2.00000000
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/19_100.v3dpbd_NeuronChaser_updated.swc, 324.00000000, 304.43394158, 5.00000000, 11.00000000, 26.00000000, 16.00000000, 76.39297485, 58.94601440, 85.60499954, 8.10937309, 311.45720054, 7950.23468411, 16273.20444913, 108.25845269, 137.51664387, 5.00000000, 0.94756484, 11.42307692, 0.99737710, 48.14088807, 49.82202101, 3275.00000000, 4416394.74500717, 1383500928289.46875000, 67926392337847040.00000000, -0.08030083, -0.37516456, 0.00418253, 0.00084678, -0.00156446, -0.00162411, 0.01669296, -0.01116264, 0.02315389, 4.06987790
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/20_100.v3dpbd_MST_Tracing.swc, 579.00000000, 12.56637061, 1.00000000, 15.00000000, 31.00000000, 16.00000000, 70.24700928, 56.95999146, 81.99219513, 2.36490770, 536.91024325, 3979.29234946, 2550.58182567, 113.91439014, 214.30494658, 10.00000000, 0.68969578, 17.64516129, 1.03237457, 89.16422993, 99.36703345, 5635.00000000, 4878969.59802087, 2174914196261.84765625, 181243360767510784.00000000, -0.19451831, -1.40741669, 0.02272508, 0.00741607, -0.01266824, -0.01807733, 0.05169126, -0.03265491, 0.09719916, 1.18418097
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/21_100.v3dpbd_meanshift.swc, 254.00000000, 192.91274580, 1.00000000, 3.00000000, 7.00000000, 4.00000000, 67.79199219, 50.61499023, 74.81580353, 2.67832214, 246.79167762, 2084.56014509, 1500.92412298, 108.09383131, 137.99567139, 4.00000000, 0.65462956, 35.14285714, 1.01596549, 98.27207579, 116.43330117, 2542.00000000, 1772239.40734003, 223585717574.79412842, 6129240522737696.00000000, -0.12908166, -0.80491128, 0.01020813, 0.00276594, -0.00492967, -0.00667211, 0.03427809, -0.02027788, 0.05487329, 1.35458666
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/22_100.v3dpbd_NeuroGPSTree_updated.swc, 289.00000000, 19.73624247, 1.00000000, 5.00000000, 11.00000000, 6.00000000, 78.84298706, 61.97799683, 91.53800583, 4.12537840, 281.32900141, 3622.35978023, 4797.67676870, 115.81136164, 146.89396934, 6.00000000, 0.89129760, 25.18181818, 1.02739226, 85.77691103, 118.07632139, 2914.00000000, 3240915.49401353, 1024992274022.80114746, 49244178825900544.00000000, -0.10594688, -0.48104376, 0.00732885, 0.00142969, -0.00264650, -0.00272289, 0.01971696, -0.01285149, 0.02612887, 2.06702560
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/23_100.v3dpbd_Advantra.swc, 588.00000000, 314.15926536, 3.00000000, 17.00000000, 39.00000000, 23.00000000, 77.58898926, 77.43399048, 93.32800293, 8.12082776, 560.50565293, 14315.93580120, 29369.65444001, 117.55549305, 159.09733604, 10.00000000, 0.94134839, 14.05128205, 1.00364793, 99.73178793, 97.85788225, 5862.00000000, 6504440.08511608, 5019211912214.02246094, 831386629008028672.00000000, -0.10559063, -0.67154829, 0.00674228, 0.00199437, -0.00350559, -0.00435022, 0.02485615, -0.01616657, 0.04343435, 4.06891728
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/24_100.v3dpbd_Rivulet.swc, 389.00000000, 12.56637061, 1.00000000, 13.00000000, 11.00000000, 20.00000000, 80.16500854, 63.80099487, 81.98569489, 3.14234241, 364.42387120, 3619.86099249, 3465.00690591, 119.74347581, 38.28328842, 4.00000000, 0.77764169, 5.27272727, 1.08655682, 27.36106950, 25.21868947, 3772.00000000, 5537551.42423215, 3037443998054.60449219, 156239234920879104.00000000, -0.25403462, -1.71183287, 0.03869033, 0.01197044, -0.02091583, -0.02758844, 0.06353343, -0.03903206, 0.11214102, 1.57888329
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/25_100.v3dpbd_Rollerball.swc, 599.00000000, 34.51700572, 1.00000000, 30.00000000, 61.00000000, 31.00000000, 64.95700073, 58.00000000, 82.34270096, 4.35705886, 550.21157626, 7517.34850896, 9323.97538552, 115.90220150, 183.41162129, 15.00000000, 0.83273403, 8.80327869, 1.04613361, 99.71455521, 86.75319273, 5839.00000000, 3732692.79274992, 1578834379824.62280273, 131393585264912512.00000000, -0.19830030, -1.34483886, 0.02373962, 0.00723872, -0.01264593, -0.01721750, 0.04772327, -0.03008696, 0.08483357, 2.18129628
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/26_100.v3dpbd_MOST.swc, 155.00000000, 143.70769680, 1.00000000, 8.00000000, 1.00000000, 13.00000000, 62.35900879, 52.81399536, 73.43949890, 2.98587949, 141.16632893, 1349.28059814, 1118.41986209, 104.25066509, 3.87438207, 1.00000000, 0.99099363, 3.00000000, 1.04880977, 0.00000000, 0.00000000, 1480.00000000, 530296.16008338, 48688950465.25003052, 535547383016604.00000000, -0.53739804, -3.98287603, 0.17175077, 0.05945407, -0.09937187, -0.14244168, 0.09545718, -0.05853692, 0.17570699, 1.52766039
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/27_100.v3dpbd_x341_y324_z69_app1.swc, 300.00000000, 201.06192983, 2.00000000, 13.00000000, 29.00000000, 17.00000000, 67.65899658, 46.75900269, 93.99200439, 4.67978587, 278.41970502, 4025.03865768, 5416.91276613, 104.00512683, 128.54767276, 9.00000000, 0.93552170, 9.31034483, 0.97720851, 86.52539399, 76.41059835, 2917.00000000, 4119104.07830220, 511585552107.49737549, 14209893304206592.00000000, -0.14128756, -1.08753156, 0.01200171, 0.00403583, -0.00681171, -0.01072073, 0.04580020, -0.02839905, 0.08761632, 2.35322627
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/28_100.v3dpbd_app2new1.swc, 473.00000000, 175.07565940, 2.00000000, 8.00000000, 16.00000000, 9.00000000, 79.68899536, 69.74600220, 98.28039169, 2.41713129, 463.44652255, 3506.58665165, 2394.31064190, 111.05291971, 154.07934893, 7.00000000, 0.82632327, 28.50000000, 1.05921794, 98.93265415, 92.53001236, 4797.00000000, 6874527.13802379, 6165688913359.06054688, 749994048145029120.00000000, -0.11618728, -0.78263693, 0.00807097, 0.00236502, -0.00426583, -0.00608834, 0.02787416, -0.01567496, 0.04689760, 1.21645692
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/29_100.v3dpbd_app2new2.swc, 454.00000000, 176.76076650, 2.00000000, 6.00000000, 13.00000000, 8.00000000, 79.47399902, 71.17401123, 98.47879410, 2.43605062, 447.31166226, 3414.65515332, 2375.31752478, 111.21232684, 159.64253191, 6.00000000, 0.78956953, 33.84615385, 0.98995746, 101.13346094, 89.37160677, 4628.00000000, 6899489.04197870, 5930757313849.18359375, 784858720865968128.00000000, -0.10773842, -0.68779109, 0.00691888, 0.00191333, -0.00358561, -0.00481146, 0.02608691, -0.01435741, 0.04225044, 1.22628630
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/30_100.v3dpbd_nctuTW_GD.swc, 1552.00000000, 113.09733553, 2.00000000, 75.00000000, 156.00000000, 82.00000000, 91.00000000, 79.00000000, 102.00000000, 3.05008219, 1470.70578655, 13906.07073956, 12898.96969565, 116.59331027, 167.97889909, 31.00000000, 0.91768744, 8.94230769, 0.97550191, 98.56830292, 91.34785068, 15404.00000000, 18968969.62029682, 52456766543021.48437500, 34775865421029310464.00000000, -0.01554339, -0.03873580, 0.00018699, 0.00001655, -0.00002977, -0.00002294, 0.00154798, -0.00142852, 0.00193847, 1.52697409
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/31_100.v3dpbd_meanshift_updated.swc, 299.00000000, 13.12537189, 1.00000000, 4.00000000, 9.00000000, 5.00000000, 69.41500854, 55.68899536, 86.42490768, 2.36343035, 291.77632951, 2173.65491148, 1292.90170550, 119.67756160, 184.09066328, 4.00000000, 0.72294437, 32.11111111, 0.99189453, 79.42091633, 82.47571655, 3037.00000000, 3003147.76761045, 582499941650.56213379, 26894871396800768.00000000, -0.12012650, -0.78511559, 0.00827135, 0.00242090, -0.00441586, -0.00641919, 0.03511649, -0.01954583, 0.05722256, 1.18513323
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/32_100.v3dpbd_nctuTW.swc, 2265.00000000, 113.09733553, 2.00000000, 88.00000000, 181.00000000, 94.00000000, 91.00000000, 79.00000000, 102.00000000, 2.00179183, 2136.14992431, 13432.80780111, 6727.73789862, 117.21348045, 228.11782646, 18.00000000, 0.81088783, 11.50828729, 0.99722532, 38.63665649, 67.96553728, 22491.00000000, 25939181.41044761, 112836689048908.48437500, 129473985382329679872.00000000, -0.01542878, -0.07911371, 0.00017543, 0.00003217, -0.00004837, -0.00006806, 0.00165849, -0.00183456, 0.00402540, 1.00222042
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/33_100.v3dpbd_NeuroStalker.swc, 144.00000000, 12.56637061, 2.00000000, 5.00000000, 10.00000000, 6.00000000, 49.35000610, 29.57101440, 46.83799744, 1.98611111, 139.98020124, 879.52154373, 439.76077187, 67.01378706, 93.88954640, 5.00000000, 0.93044208, 13.30000000, 1.00000000, 80.19840100, 91.90074083, 1474.00000000, 530562.87307962, 29184391318.41836929, 381546032772572.37500000, -0.04433668, -0.14887961, 0.00119629, 0.00015557, -0.00038834, -0.00031300, 0.01186443, -0.00399513, 0.00678732, 1.00000000
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/35_100.v3dpbd_fastmarching_spanningtree.swc, 7478.00000000, 3.14159265, 4.00000000, 531.00000000, 1120.00000000, 590.00000000, 105.08801270, 90.00000000, 110.00000000, 1.17603739, 6799.49689787, 25110.26760185, 10165.81234129, 116.33976709, 442.80795732, 67.00000000, 0.88021561, 5.67589286, 1.00046385, 91.91024641, 96.83101170, 71289.00000000, 109450787.85328734, 2355457203032990.00000000, 13222890695053260357632.00000000, -0.00285199, -0.00226392, 0.00000630, 0.00000017, -0.00000027, 0.00000004, 0.00015042, -0.00011040, -0.00005782, 0.58808556
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/36_100.v3dpbd_Cwlab_ver1.swc, 8553.00000000, 12.56637061, 4.00000000, 210.00000000, 478.00000000, 269.00000000, 107.78900146, 91.81999207, 115.71599197, 2.05340449, 8296.72268889, 53427.93059184, 27944.61994704, 132.55635594, 368.00287992, 40.00000000, 0.86434069, 16.89121339, 1.00058914, 91.60651061, 89.62175342, 86015.00000000, 147546683.29150170, 4519074310538758.00000000, 36900374280395445764096.00000000, -0.01479485, -0.05017832, 0.00014810, 0.00002051, -0.00004112, -0.00003452, 0.00208667, -0.00117150, 0.00183173, 1.02681916
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/37_100.v3dpbd_NeuronChaser.swc, 1978.00000000, 280.78966072, 4.00000000, 67.00000000, 150.00000000, 84.00000000, 95.94900513, 87.06500244, 99.45999146, 7.77950029, 1892.04570687, 46292.79751306, 92319.06905095, 119.90671830, 282.93034758, 19.00000000, 0.93466970, 12.18000000, 0.99955987, 54.14664397, 56.29169313, 19837.00000000, 32083149.95182388, 178818639644926.34375000, 270690960831381241856.00000000, -0.00564454, -0.01337648, 0.00002513, 0.00000223, -0.00000342, -0.00000220, 0.00048068, -0.00050754, 0.00062438, 3.89213993
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/38_100.v3dpbd_EnsembleNeuronTracerBasic.swc, 6240.00000000, 12.56637061, 1.00000000, 280.00000000, 3.00000000, 425.00000000, 107.78900146, 91.81999207, 115.77369308, 1.99142989, 5763.41694899, 36745.96359122, 18849.46957564, 145.49826835, 6.04834456, 2.00000000, 0.99428595, 1.66666667, 1.00000000, 0.00000000, 0.00015382, 59978.00000000, 106877892.28891203, 2415435191085452.00000000, 14581910240785908891648.00000000, -0.01575346, -0.04730700, 0.00017019, 0.00002064, -0.00004273, -0.00003242, 0.00212848, -0.00115767, 0.00166638, 1.01494571
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/39_100.v3dpbd_NeuroGPSTree.swc, 3177.00000000, 12.56637061, 1.00000000, 118.00000000, 118.00000000, 130.00000000, 111.77499390, 98.17100525, 118.10969162, 1.99370475, 3048.35115083, 19153.35516202, 9576.67758101, 135.51674107, 217.04331016, 19.00000000, 0.90159803, 11.44915254, 1.00000000, 56.98327349, 51.99994657, 31612.00000000, 78691362.74556297, 1172431070598545.25000000, 4742839996027287633920.00000000, -0.01574661, -0.02762540, 0.00018304, 0.00001168, -0.00002409, -0.00001321, 0.00193240, -0.00096839, 0.00068357, 1.00000000
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/100/processed/40_100.v3dpbd_Rayshooting.swc, 7.00000000, 50.26548246, 1.00000000, 0.00000000, 1.00000000, 1.00000000, 0.00000000, 0.00000000, 6.00000000, 7.71428571, 6.00000000, 169.64600329, 392.69908170, 6.00000000, 6.00000000, 1.00000000, 1.00000000, 5.00000000, 1.50000000, 0.00000000, 0.00000000, 66.00000000, 197.95454545, 0.00000000, 0.00000000, -0.00000000, -0.00000000, 0.00108422, 0.00000000, -0.00000000, -0.00000000, 0.01969521, -0.00000000, 0.00000000, 4.14285714
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/110/processed/01_110.v3dpbd_neutube.swc, 2875.00000000, 10513.50641459, 2.00000000, 29.00000000, 58.00000000, 30.00000000, 370.27070618, 318.63401031, 128.40699863, 13.42462740, 2848.25578742, 119705.91642226, 705658.24351008, 288.82903410, 474.35670738, 13.00000000, 0.90732173, 48.55172414, 0.99031498, 106.96135369, 94.17526791, 29930.00000000, 392589024.48649353, 40673548307997040.00000000, 650506982888834500395008.00000000, -0.19941751, -0.73849928, 0.02569160, 0.00490401, -0.00949769, -0.00495983, 0.04423361, -0.01524313, 0.03314719, 6.72237446
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1/110/processed/02_110.v3dpbd_tubularity_model_S.v3draw_MST_Tracing_Ws_21_th_170_updated.swc, 3580.00000000, 12.56637061, 1.00000000, 53.00000000, 112.00000000, 59.00000000, 348.00000000, 301.00000000, 123.98530006, 1.99944134, 3460.34449590, 21741.98569444, 10870.99284722, 281.62741344, 727.95408550, 21.00000000, 0.82070132, 30.95535714, 1.00000000, 71.03601355, 96.50371365, 36162.00000000, 465117092.06202859, 54857136193403328.00000000, 980839953990290807717888.00000000, -0.21354660, -0.46823573, 0.03234553, 0.00338806, -0.00761369, -0.00290824, 0.05422124, -0.01388610, 0.02413241, 1.00000000
