1.2804,0.22396,1.7371,1.5027,1.9884,1.8446,2.3178,1.7025,1.4469,2.2526,2.3372,2.6403,2.1876,2.1894,0.70207,2.7026,1.479,2.9435,0.90934,2.3397,0.6694,1.5967,0.76647,1.7354,2.4253,2.7387,0.81872,2.2289,1.2388,0.21576,0.32965,2.2418,2.5797,0.4957,0.14532,3.0342,1.0735,1.4267,2.8417,0.64365,2.3006,0.81502,2.3299,2.2247,1.6511,2.9437,2.3379,0.28238
0.73878,1.911,0.15198,2.1838,2.9066,1.7227,2.6567,2.3012,2.3331,2.2491,1.5578,0.86934,0.47224,0.75668,0.90012,0.85592,1.5895,0.74268,0.31811,1.2544,0.57299,2.6805,0.54025,0.95086,1.2138,1.7249,1.9282,2.3986,0.90676,0.81663,1.3647,2.1839,1.8078,1.221,0.24817,0.12669,0.83477,0.90698,0.52453,2.3397,2.2868,0.81695,2.3444,0.66108,0.46923,1.442,2.336,0.35885
0.32717,2.5819,0.71507,2.1136,1.9776,0.68734,1.1644,0.29216,1.9753,1.0907,2.1621,0.61241,2.3235,2.4398,1.8626,0.79677,1.5846,1.803,2.3427,1.4831,1.7517,2.5489,2.1971,1.0333,2.1028,0.96448,1.874,0.62701,2.3169,2.8954,1.5088,0.26651,1.7277,1.1529,1.2857,2.726,2.1606,2.7213,0.55541,2.2635,2.816,1.9078,2.938,1.9635,2.4136,1.4994,0.61455,2.473
0.99011,1.4104,1.7706,1.545,1.9303,1.421,0.70707,0.83912,1.8702,2.233,2.3149,2.4367,1.4644,0.92405,2.6898,0.56777,1.4424,2.8588,1.1916,2.011,2.6725,1.3424,2.5291,1.5857,1.8077,1.8412,0.78379,2.204,1.9239,2.8975,2.3787,0.92801,1.3091,1.5085,0.24527,2.879,2.0966,1.2626,1.9528,0.64243,2.8152,1.9908,2.93,2.5634,1.4174,1.8331,0.6129,0.17642
2.7497,2.5398,0.1511,2.2902,1.7453,1.376,1.3304,1.9869,1.6754,2.2292,2.0163,0.72854,0.95179,1.9254,2.3126,2.0091,1.3937,2.7974,1.5938,2.3325,2.8785,1.0159,2.4544,2.0378,2.0796,1.2817,1.358,1.7762,2.951,0.27887,2.5409,0.92266,1.2337,0.46692,0.18659,0.16905,1.9499,0.50757,1.9575,0.64114,1.6485,2.0168,0.4389,2.2369,0.52125,1.4238,2.3483,0.30823
1.2889,2.6481,1.7838,1.827,1.0393,2.938,0.92216,1.9195,1.5105,2.3203,1.369,2.8846,1.7527,0.93289,3.072,1.7668,2.0372,0.52937,0.86768,1.2244,0.52899,2.6673,0.78554,0.98749,1.9879,1.5074,1.1537,1.057,2.7921,0.44081,1.0934,2.1433,2.4633,1.2266,0.26102,2.4083,0.97993,2.7571,2.8517,2.2616,1.4983,2.0683,0.44796,0.57471,1.4127,1.4249,2.3742,2.4334
1.0718,1.6453,0.09239,2.6979,0.18145,2.6858,2.3284,2.3569,2.4557,2.1205,1.3664,0.84751,0.53101,2.723,0.5342,3.0134,1.2305,1.7625,2.1948,1.4771,0.60627,0.54749,0.080818,1.2625,2.3679,1.5528,2.7742,2.4269,0.78617,0.51414,2.9171,2.1406,1.7805,1.54,0.94781,2.812,1.9987,0.60195,2.8553,2.2594,0.76119,0.8139,2.2586,2.0528,0.51727,2.9061,0.61174,0.018696
1.1475,1.0961,0.35131,1.3682,1.0225,1.2587,2.6524,0.32012,1.7589,1.9992,0.26713,0.73569,2.31,1.3491,1.0065,1.6277,1.1106,2.8226,2.3088,2.1288,1.8493,0.5446,2.2917,0.83326,2.3523,1.9458,0.85054,0.62831,0.93425,2.865,2.9856,2.26,1.0565,1.5809,1.0003,2.722,1.9122,0.87658,0.55403,0.67251,0.75912,0.81113,2.3942,2.6138,2.5427,1.5309,0.61059,0.13273
0.86654,1.7227,1.7809,1.593,1.9925,0.69778,1.1554,0.92345,1.6654,1.0219,0.69851,2.2799,1.4676,1.9973,2.0486,1.6376,1.3792,1.7433,0.41968,2.3297,2.6258,1.7375,0.28215,1.1528,2.1382,1.4749,0.63847,0.62764,0.97993,0.48538,0.32258,0.16284,2.3696,0.42862,1.2821,0.23653,1.9274,0.51908,0.5525,2.3069,2.2874,1.9635,2.4246,2.2354,1.281,1.6216,2.3924,2.4268
3.029,0.31103,0.89108,2.7534,2.9079,2.5334,1.1525,2.2153,1.5055,1.0167,2.264,2.48,0.9478,0.98923,2.7297,1.6345,1.9915,2.5063,1.5242,1.2098,2.6245,2.6148,1.891,1.5726,1.8282,1.5107,1.6545,1.8503,1.8377,0.10099,0.96177,0.083369,2.3132,0.34731,1.2691,0.26244,1.7799,2.5433,1.866,2.3998,2.8146,2.0396,2.828,0.57056,0.48783,1.8701,2.4064,0.14342
0.72286,2.2816,0.26824,1.4138,2.9499,1.3458,0.82291,1.9433,2.1929,2.4543,2.2167,0.82911,1.9083,2.8092,2.2646,0.87105,1.7176,0.33144,1.0401,1.4661,0.64296,2.5119,2.4957,0.63103,1.0713,2.058,2.5738,2.9253,3.0263,0.45147,1.2284,0.9163,1.8105,1.1559,0.33538,2.1761,0.98957,0.75436,2.9393,0.67336,2.8138,2.0204,0.56403,2.2609,2.5794,2.0821,0.54822,0.14819
1.0932,0.93003,1.755,1.3722,1.7209,0.70707,1.2494,1.8756,3.0136,1.1228,1.9129,0.84631,0.17426,1.2969,2.9903,0.45754,1.0336,2.5598,2.1633,2.1603,0.49965,1.3512,0.84889,1.2289,1.8362,1.515,1.8578,2.3944,0.49553,2.892,2.8863,2.1458,1.6673,1.6238,0.43027,2.8224,1.004,0.69264,2.945,0.67456,1.5468,0.71199,0.62158,2.6129,1.1196,1.4293,0.49615,2.4247
0.80442,2.4796,0.65068,1.3173,1.6953,2.716,1.1171,2.4208,1.7501,1.9884,2.1998,0.58826,2.2852,2.6658,0.43239,0.56707,1.3264,1.699,2.5148,2.3309,1.5274,1.0161,2.5657,0.79392,1.5659,1.506,0.79214,1.1492,1.2564,2.8936,0.89678,2.3396,1.11,0.34633,0.45278,0.23337,1.9093,2.4143,0.52789,2.5201,0.74286,1.9503,2.2368,2.2599,0.47576,1.4289,2.4046,0.26044
1.1078,2.5163,0.43156,2.7348,1.2776,2.8561,2.3261,0.47711,1.753,2.1329,2.1963,2.5444,1.4521,1.0721,1.2641,2.0477,1.7123,2.4347,1.1857,1.1893,2.4169,1.0337,0.88572,1.7504,2.4373,2.0468,1.5796,1.3333,1.7922,0.50659,0.55867,2.5198,1.1754,1.0842,1.1065,2.0938,1.9065,0.585,1.8579,2.6232,0.73373,1.8029,2.1214,2.7006,2.5677,2.8951,0.48051,0.11923
1.1163,0.60931,0.13917,1.3223,0.20097,1.365,2.6611,1.1074,0.96333,2.3162,2.3151,2.3688,0.94536,1.9577,1.9488,1.7992,0.99152,0.34869,0.47941,1.456,2.4659,2.4383,1.8588,2.3433,2.7821,1.5424,1.6541,2.4154,2.1431,0.49622,3.0827,0.33288,2.3058,1.1688,1.3367,2.8481,1.7846,1.0793,1.8409,0.67319,2.2854,2.4938,2.6417,2.2754,1.0852,2.8982,0.47516,1.4972
3.0567,1.0061,1.7064,1.0349,1.0105,2.1035,0.95446,2.295,2.216,1.994,2.1445,2.2128,1.7522,0.80927,2.1435,3.0546,1.0437,2.3956,1.0458,2.1697,0.70087,0.54336,0.32185,1.2729,1.9009,1.6122,1.8196,2.3712,2.8572,0.15628,0.38024,0.90961,1.6423,1.6672,0.48779,0.24084,1.7963,2.4971,0.51661,0.67183,2.2829,0.69411,2.6772,1.7444,0.47547,1.6192,2.403,2.6486
0.60924,2.0033,0.62024,2.6697,1.9923,0.64611,0.83921,1.957,2.8457,0.95827,1.3632,0.84984,0.37974,1.7848,2.92,1.7581,1.6966,1.6999,1.395,2.3355,0.50388,1.6904,1.8654,0.80363,2.2576,2.0495,0.50479,0.58769,2.695,2.8882,0.29564,0.9,1.0725,1.7698,0.71431,2.1379,1.0374,0.39521,0.47589,2.6222,2.9896,0.64196,2.8108,1.6052,2.5135,1.6169,2.4207,1.693
0.79251,0.7196,0.34836,1.3471,2.6264,1.304,1.1392,2.1563,1.6815,2.5107,0.34188,0.56874,2.276,2.6489,2.8113,1.0197,0.97674,2.6211,2.0814,1.1124,1.1971,2.6127,1.8184,0.68531,2.472,1.223,0.76846,1.9076,0.74756,0.4615,0.91388,2.1483,2.2998,0.40084,1.2492,2.8673,1.0912,1.184,0.47448,2.621,1.5403,1.7896,2.8164,0.53803,1.0428,2.0801,0.47426,0.046892
0.3726,2.193,0.22444,0.92125,1.6905,0.82368,1.1141,2.6035,1.7829,0.96852,0.69694,2.367,1.3782,0.98157,0.42082,0.14442,0.96562,0.35301,1.2867,1.4446,2.4226,2.8008,2.8316,1.9478,0.99987,1.6099,1.5856,2.1729,0.32571,0.33129,1.1748,2.1538,2.3048,0.55331,1.1474,0.28726,1.9027,2.4961,0.47307,0.74839,1.5127,1.7562,0.61965,2.2576,2.4766,2.0782,2.4202,2.7968
0.93461,1.0892,1.6867,2.703,1.6775,2.9017,1.1116,0.42213,1.4689,1.0043,2.2195,2.2879,0.94482,1.9284,1.3392,0.5653,0.96186,2.3627,0.38464,2.2018,2.3839,1.3865,1.1501,1.1562,3.0252,1.97,0.35413,2.8404,1.3234,0.51528,1.0251,2.4564,1.6329,1.2726,0.93997,2.2853,1.8728,0.25566,1.9723,0.79574,0.72212,2.5939,2.1184,2.8457,0.70529,1.4266,2.4219,1.515
1.1223,2.6218,0.62548,0.86247,1.2907,2.8524,2.3127,0.98431,0.59444,1.9136,1.9237,0.88458,1.6773,0.71304,1.5746,2.047,1.6644,2.4869,2.7987,2.3345,0.64991,1.0785,0.27041,1.1044,2.1333,1.0318,1.8383,2.7415,1.3627,0.79148,2.8679,0.35319,1.7261,1.7211,1.3823,2.1768,1.9295,1.0342,1.6985,2.6728,2.2782,2.7865,2.1153,2.2888,2.4861,2.9346,0.45119,0.33113
0.73571,2.6657,0.35681,1.4118,0.21903,1.0125,2.6548,2.3047,2.1785,2.3377,2.1937,2.0366,0.49628,1.2326,2.9112,1.7959,0.95873,1.6477,1.138,1.0314,2.3432,2.4357,1.6297,0.93191,1.4601,1.5867,2.6573,1.9084,2.1466,2.8222,1.0144,0.88287,1.0742,0.5665,1.4533,2.8332,1.0842,2.4775,1.8056,0.8635,2.2726,0.63995,2.8122,1.4898,0.95709,3.0619,0.41294,1.7805
1.7676,2.2904,0.21731,2.699,0.88804,2.2207,0.83195,1.5043,2.8438,2.1229,2.3146,0.85101,2.2747,2.3701,2.6793,3.0554,0.95779,0.33801,1.39,1.3469,0.72412,0.55089,1.97,0.8537,0.9397,1.7667,0.45451,1.3581,3.0143,2.6096,3.1182,2.1736,2.3148,1.3703,0.42611,0.32202,1.0788,0.36626,1.8573,2.7516,3.0018,0.63801,2.804,1.5211,0.7568,1.6141,2.3919,2.9384
2.7428,0.83633,1.6941,1.4464,1.9875,0.61947,0.84533,1.8627,1.4331,2.3041,2.1586,2.5337,1.3706,2.6606,2.0057,1.9454,1.6545,2.3548,1.9246,2.2215,0.88148,1.6639,3.0075,2.1485,1.8274,1.008,0.51686,1.1092,0.2112,0.52133,3.0219,2.4408,1.6736,1.4757,1.4965,2.1871,1.8913,0.99557,0.47191,2.7503,3.0131,1.7248,0.61773,1.1274,2.55,1.6114,2.3545,1.508
0.46861,2.7156,0.67258,0.84989,2.9949,1.1833,1.0604,2.5592,1.7811,1.9902,1.3606,0.95054,0.94597,1.9035,0.36349,0.91762,0.92334,2.5608,1.1662,2.3327,2.281,2.648,1.5564,0.86437,1.3577,1.4679,1.6679,2.4086,1.346,0.64581,0.14208,2.4821,1.0783,1.7007,0.75003,2.7363,1.8534,2.4108,0.47066,0.8745,1.4716,1.6897,0.61583,1.4109,0.95762,2.082,0.25859,0.30081
0.25799,0.52649,0.65605,2.6759,1.6856,1.1114,1.3633,0.35587,1.441,0.92503,0.52277,0.62525,0.94367,0.82607,1.5788,0.08079,1.1802,1.223,0.16736,1.0291,2.3767,3.05,1.9405,1.7485,2.3524,1.4377,0.50805,0.53967,2.1413,0.66533,0.70779,0.54773,1.1339,1.7079,1.4786,2.7625,1.9589,0.3554,2.3071,0.8723,1.413,2.7851,2.1123,0.28252,0.79135,2.0844,0.074959,0.057287
0.74482,0.91778,0.63259,1.2838,1.6725,0.79531,2.2865,0.84659,0.52805,0.92108,0.58114,2.2008,0.066521,2.3232,1.3665,0.56365,1.65,2.2103,2.9104,1.2131,2.2247,1.3902,1.7771,1.1286,2.9995,0.96886,1.4933,2.7394,2.152,0.75748,2.2005,0.46223,2.323,0.70122,1.4852,0.27536,0.92457,1.0084,3.0392,0.91052,0.71913,2.7837,2.1092,2.2562,2.5818,1.4193,2.3214,1.9057
0.46981,2.0465,1.7245,1.235,1.2754,1.7217,2.6523,2.3027,2.1725,2.5174,2.2179,2.1434,2.278,0.53861,1.1827,2.1297,0.90553,0.39791,1.5756,2.2192,1.9726,1.0768,0.4384,0.94937,1.7906,1.2874,2.0667,1.328,2.997,2.6066,2.1855,0.84994,2.3475,1.031,0.36721,0.25311,1.8507,2.3013,1.8691,1.0079,0.71746,0.62409,2.6915,2.8655,0.99501,1.3982,2.304,1.5257
2.008,2.1851,0.77578,1.4437,0.34402,2.6653,0.81542,1.9162,2.843,0.92131,2.0196,0.85787,1.3686,2.7652,2.4498,1.8996,0.82774,2.3577,1.0002,2.3261,0.2942,2.4338,1.2705,2.2011,1.9603,1.3839,2.6101,1.0128,2.9444,0.66559,0.77573,1.4768,1.6322,1.5001,0.43164,2.4206,1.848,0.21869,0.18026,2.6312,2.2686,0.61499,2.562,2.287,0.92693,3.1006,0.11345,0.23718
1.1205,2.4018,0.69295,2.6924,0.83348,2.9473,0.87036,1.9384,1.3792,1.8712,2.4004,3.0874,0.97489,1.9283,2.1333,3.045,1.3926,2.6994,1.9458,1.0547,0.92094,2.4773,2.4025,1.9544,2.3662,0.86176,0.3763,0.92969,0.80493,0.57602,0.90392,2.1924,1.5858,1.7857,1.6538,2.6904,1.9653,2.2619,2.624,2.3313,2.2656,1.6752,0.70967,1.9299,2.5803,3.12,0.19625,0.23385
1.6846,1.2556,0.69119,1.0603,1.8469,1.5823,1.0677,2.4277,1.7699,2.34,2.3121,1.0416,1.5235,1.6998,2.7719,2.3651,1.3969,1.3521,0.35079,1.21,0.39856,0.55249,1.9596,0.64345,1.0481,1.2002,0.52066,2.3699,1.3146,0.44347,2.8507,2.2249,1.0844,1.0322,1.8263,0.39679,2.0047,0.24811,2.4087,1.4127,3.0126,1.6666,0.90504,1.024,1.0931,1.8528,2.3456,2.0964
0.65528,2.8659,0.42222,1.2623,2.6112,1.5988,1.1366,0.21008,1.4369,2.1153,2.2124,0.47341,1.5116,1.1293,1.6146,1.1334,1.6263,1.9447,2.9283,2.1032,2.3965,1.6556,1.747,1.3072,2.6862,1.6003,2.1419,2.3056,1.269,0.70975,2.9061,2.4446,2.3789,1.521,0.61091,2.5974,0.89318,1.024,1.8687,1.6469,3.012,2.8498,1.979,0.17539,0.99939,2.5441,0.24182,2.9807
0.56547,2.3332,0.58417,1.4079,1.5479,0.62024,1.397,0.82265,0.35053,2.0977,1.3327,1.8462,0.98957,1.8163,1.329,0.082421,0.903,0.69223,1.2049,2.3209,2.3857,1.6278,0.28027,1.2339,1.7874,0.65962,2.5298,0.83141,2.3444,0.66276,0.73674,0.40983,1.6232,1.5427,0.49989,2.7556,0.90216,2.0622,1.875,1.1775,1.3155,2.9035,1.9355,2.2697,1.0897,1.3535,2.3546,1.5319
2.1312,0.48507,1.7457,2.6338,1.6538,1.3788,2.27,2.3045,2.1641,2.2964,0.5597,1.8794,0.48452,0.7203,0.27608,0.56259,0.73529,2.6263,1.7103,1.0372,1.9116,2.6946,1.0448,1.4232,1.3403,1.2541,1.0725,0.84224,2.8994,2.6625,1.7584,0.82082,1.0422,1.8247,0.3899,0.53247,1.8448,0.96426,0.2143,1.3176,1.2599,0.58095,2.1424,2.8641,1.036,1.2945,2.3939,0.31557
