swc_file,num_nodes,soma_surface,num_stems,num_bifurcations,num_branches,num_of_tips,overall_x_span,overall_y_span,overall_z_span,average_diameter,total_length,total_surface,total_volume,max_euclidean_distance,max_path_distance,max_branch_order,average_contraction,average_fragmentation,parent_daughter_ratio,bifurcation_angle_local,bifurcation_angle_remote,moment1,moment2,moment3,moment4,moment5,moment6,moment7,moment8,moment9,moment10,moment11,moment12,moment13,ave_R
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/109/00_sorted_Image31.v3dpbd_stamp_2015_06_15_17_28.swc_resampled.swc_sorted.swc, 321.00000000, 0.00000000, 1.00000000, 5.00000000, 11.00000000, 6.00000000, 137.07699585, 161.57900238, 7.45300007, 2.94687850, 374.41483581, 3396.18762197, 4945.00246342, 131.91564836, 155.20123054, 5.00000000, 0.88602251, 28.09090909, 0.95989000, 87.91235495, 95.08360055, 3851.00000000, 10802132.03687315, 3988930284770.31250000, 32011450243396888.00000000, -0.03658165, -0.11227563, 0.00091460, 0.00013519, -0.00025407, -0.00012681, 0.01317237, -0.00548623, 0.00633306, 1.47343925
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/110/00_sorted_10_3dpf_Live_1-28-2010_5-20-37_PM_med_Red.tif_uint8.v3dpbd.ano_stamp_2015_06_15_16_32.swc_resampled.swc_sorted.swc, 1062.00000000, 0.00000000, 1.00000000, 25.00000000, 52.00000000, 27.00000000, 76.86000252, 75.60000420, 59.22000217, 1.99811676, 729.70423823, 4584.86694825, 2292.43347413, 66.43826802, 196.75779537, 13.00000000, 0.87742180, 19.40384615, 1.00000000, 80.27494171, 81.77701125, 7905.00000000, 5438823.98060865, 9029379772765.38476562, 4339342215469658624.00000000, -0.03528303, -0.15922468, 0.00069080, 0.00017366, -0.00028213, -0.00016745, 0.00270026, -0.00172157, 0.00364521, 0.99905838
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/11/00_sorted_GMR_57C10_AD_01-1xLwt_attp40_4stop1-f-A01-20110928_6_E1-left_optic_lobe.v3draw.extract_5.v3dpbd.ano_stamp_2015_06_17_12_22.swc_resampled.swc_sorted.swc, 475.00000000, 0.00000000, 1.00000000, 32.00000000, 65.00000000, 33.00000000, 111.34000397, 89.55800247, 50.15999603, 2.18315368, 489.28540036, 3300.99034968, 1869.87784172, 136.19599704, 173.81356473, 10.00000000, 0.87566323, 6.29230769, 1.05959375, 76.90693169, 77.45389079, 5190.00000000, 11280438.97557665, 13863897745875.78906250, 1294258042632966656.00000000, -0.12919867, -1.01717875, 0.01004898, 0.00462410, -0.00677135, -0.00784868, 0.04873555, -0.03316699, 0.09401545, 1.09157684
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/111/00_sorted_1_1_Live_2-2-2010_9-52-24_AM_med_Red.tif_uint8.v3dpbd.ano_stamp_2015_06_15_15_32.swc_resampled.swc_sorted.swc, 1585.00000000, 0.00000000, 1.00000000, 50.00000000, 102.00000000, 52.00000000, 97.01800346, 69.24699783, 37.78600073, 1.99873817, 972.82861882, 6112.46248417, 3056.23124208, 69.05462342, 109.59723838, 13.00000000, 0.87805422, 14.52941176, 1.00000000, 98.79746633, 92.55935661, 10681.00000000, 5869477.76072625, 7855137403362.12402344, 2607605128983934464.00000000, -0.00804543, -0.00257463, 0.00002651, 0.00000037, -0.00000210, 0.00000004, 0.00097791, -0.00016630, 0.00005353, 0.99936909
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/112/00_sorted_1_5dpf_Live_1-30-2010_12-39-26_PM_med_Red.tif_uint8.v3dpbd.ano_stamp_2015_06_15_15_54.swc_resampled.swc_sorted.swc, 868.00000000, 0.00000000, 1.00000000, 28.00000000, 60.00000000, 32.00000000, 121.82400513, 30.67500019, 67.40999699, 3.27731337, 692.06194031, 6795.15024061, 9109.07695783, 80.21234331, 110.84832543, 11.00000000, 0.88337760, 13.45000000, 1.25641231, 96.61536213, 82.63388875, 7404.00000000, 6952419.06777771, 6381450406127.46972656, 994611950458169600.00000000, -0.01616806, -0.02317572, 0.00017836, 0.00000834, -0.00002323, 0.00000789, 0.00439743, -0.00113974, -0.00081532, 1.63865669
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/113/00_sorted_6_1_Live_2-2-2010_11-05-38_AM_med_Red.tif_uint8.v3dpbd.ano_stamp_2015_06_15_16_07.swc_resampled.swc_sorted.swc, 1590.00000000, 0.00000000, 1.00000000, 56.00000000, 117.00000000, 61.00000000, 111.93000126, 59.34500122, 96.39000034, 1.99874214, 1289.52658161, 8102.33447080, 4051.16723540, 84.01662898, 196.07927445, 15.00000000, 0.86259848, 12.58119658, 1.00000000, 91.64964040, 87.81162206, 13757.00000000, 16008199.68773045, 47238862508087.54687500, 35942428554166996992.00000000, -0.00715654, -0.02019051, 0.00002303, 0.00000352, -0.00000700, -0.00000479, 0.00103886, -0.00056854, 0.00125486, 0.99937107
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/114/00_sorted_14_3dpf_Live_1-28-2010_6-16-41_PM_med_Red.tif_uint8.v3dpbd.ano_stamp_2015_06_15_16_52.swc_resampled.swc_sorted.swc, 672.00000000, 0.00000000, 1.00000000, 22.00000000, 46.00000000, 24.00000000, 62.53999805, 65.41699791, 28.84399909, 2.24307143, 446.87804309, 3134.38354969, 2210.87023138, 61.36074769, 76.10193411, 10.00000000, 0.91423511, 13.58695652, 0.99387573, 86.52776931, 79.49308237, 4831.00000000, 2744258.44603873, 1501940167260.53564453, 143251230439969184.00000000, -0.01395971, -0.18726270, 0.00015740, 0.00007717, -0.00000613, -0.00014564, 0.00172282, -0.00300387, 0.01326397, 1.12153571
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/115/00_sorted_1_3dpf_Live_1-28-2010_2-32-58_PM_med_Green.tif_uint8.v3dpbd_stamp_2015_06_15_15_39.swc_resampled.swc_sorted.swc, 753.00000000, 0.00000000, 1.00000000, 24.00000000, 54.00000000, 30.00000000, 97.46100044, 44.05499840, 54.33000088, 3.71881008, 605.20609536, 6667.73106626, 15183.93728169, 78.85565829, 118.68370608, 10.00000000, 0.90245100, 12.92592593, 0.98603845, 115.00868595, 96.61750356, 6454.00000000, 4134267.78082436, 2668582432080.37255859, 423572586308398592.00000000, -0.00402129, -0.00264164, 0.00000557, 0.00000015, -0.00000026, 0.00000016, 0.00060148, -0.00009119, -0.00008711, 1.85940504
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/116/00_sorted_12_3dpf_Live_1-28-2010_5-47-24_PM_med_Red.tif_uint8.v3dpbd.ano_stamp_2015_06_15_16_16.swc_resampled.swc_sorted.swc, 945.00000000, 0.00000000, 1.00000000, 26.00000000, 54.00000000, 28.00000000, 114.53900528, 51.24000168, 45.35999942, 1.99788360, 650.21911322, 4085.44717865, 2042.72358932, 72.62538323, 107.56622202, 10.00000000, 0.87116603, 16.48148148, 1.00000000, 97.34788941, 82.51034191, 7026.00000000, 6301637.30113087, 6840970586457.99414062, 1644126315022998528.00000000, -0.00644635, -0.00573798, 0.00003287, 0.00000045, -0.00000170, 0.00000030, 0.00114422, -0.00017485, -0.00014337, 0.99894180
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/117/00_sorted_yun_dendrites_apical.v3dpbd_stamp_2015_06_15_15_02.swc_sorted.swc_resampled.swc_sorted.swc, 4594.00000000, 0.00000000, 1.00000000, 72.00000000, 150.00000000, 78.00000000, 274.50001526, 314.69999695, 103.50000000, 1.99956465, 4252.83271570, 26721.33603317, 13360.66801658, 227.02452029, 322.77074593, 26.00000000, 0.94378271, 29.62000000, 1.00000000, 70.49290612, 66.98796497, 44938.00000000, 315719449.79003465, 21223661474993656.00000000, 256372439218231319724032.00000000, -0.08122965, -0.53131567, 0.00416684, 0.00152993, -0.00247102, -0.00218380, 0.02260826, -0.01336340, 0.03429745, 0.99978232
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/118/00_sorted_140921c3.tif.v3dpbd.ano_stamp_2015_06_16_17_31.swc_sorted.swc_resampled.swc_sorted.swc, 3231.00000000, 0.00000000, 1.00000000, 47.00000000, 99.00000000, 52.00000000, 76.56800151, 64.66500092, 10.50000000, 2.85918725, 1014.23811689, 8886.57178071, 16317.84047007, 41.06457347, 92.30772066, 11.00000000, 0.84526074, 31.62626263, 0.94505873, 84.80975599, 68.84266670, 12261.00000000, 5866447.78911328, 7736405325788.93164062, 154469417686177664.00000000, -0.00164280, -0.00180395, 0.00000115, 0.00000008, -0.00000015, 0.00000001, 0.00029522, -0.00006850, 0.00001184, 1.42959363
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/119/00_sorted_140921c5.tif.v3dpbd.ano_stamp_2015_06_16_18_53.swc_sorted.swc_resampled.swc_sorted.swc, 3084.00000000, 0.00000000, 1.00000000, 68.00000000, 140.00000000, 72.00000000, 63.15599823, 66.17899895, 9.75199962, 3.05514656, 968.07738716, 8995.88121608, 17748.08494573, 44.24865652, 69.31764838, 20.00000000, 0.87192627, 21.02142857, 0.96250548, 82.33179661, 80.07429159, 11763.00000000, 3978887.91710271, 3624144017254.74121094, 65835379660044240.00000000, -0.00145924, -0.00047110, 0.00000077, 0.00000002, -0.00000002, -0.00000000, 0.00021653, -0.00002372, 0.00001538, 1.52757328
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/120/00_sorted_140921c6.tif.v3dpbd.ano_stamp_2015_06_17_10_01.swc_sorted.swc_resampled.swc_sorted.swc, 5325.00000000, 0.00000000, 1.00000000, 42.00000000, 89.00000000, 47.00000000, 408.21199799, 481.10000610, 41.72499990, 2.87787080, 5430.41038689, 48822.82037414, 105266.94588687, 330.29474290, 540.07692849, 14.00000000, 0.88776929, 58.82022472, 0.98437217, 90.93974920, 86.56660718, 56012.00000000, 970063609.35305595, 234865195175127008.00000000, 365128624301685751152640.00000000, -0.00885111, -0.00526396, 0.00006355, 0.00000098, -0.00000196, 0.00000014, 0.00224942, -0.00005511, 0.00010432, 1.43893540
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/12/00_sorted_GMR_57C10_AD_01-Two_recombinase_flipouts_A-m-A-20111103_3_C1-right_optic_lobe.v3draw.extract_0.v3dpbd.ano_stamp_2015_06_17_11_51.swc_resampled.swc_sorted.swc, 283.00000000, 0.00000000, 1.00000000, 36.00000000, 75.00000000, 39.00000000, 20.52000427, 30.77500153, 26.92100143, 2.93438162, 270.30834093, 2377.69621272, 1959.04227796, 38.01526054, 54.88139099, 14.00000000, 0.91937285, 2.76000000, 1.16243693, 58.24815364, 70.38749122, 2871.00000000, 251717.27723476, 12312864331.60425758, 73436089232669.93750000, -0.03139617, -0.17419325, 0.00061969, 0.00017540, -0.00030405, -0.00035794, 0.00210744, -0.00098469, 0.00307412, 1.46719081
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/121/00_sorted_091204c2.tif.v3dpbd.ano_stamp_2015_06_15_16_19.swc_resampled.swc_sorted.swc, 8751.00000000, 0.00000000, 1.00000000, 79.00000000, 160.00000000, 81.00000000, 188.29999389, 174.00099754, 37.50000072, 3.99225391, 2799.10636507, 36470.52009467, 225688.29728586, 124.38739731, 168.87938691, 13.00000000, 0.85532603, 53.68750000, 0.94695458, 88.16613256, 74.65184681, 33253.00000000, 91260832.69812635, 1801165876739770.25000000, 2131958740963670622208.00000000, -0.00933824, -0.02470845, 0.00006345, 0.00000656, -0.00001118, -0.00000028, 0.00185171, -0.00003630, 0.00131490, 1.99612696
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/122/00_sorted_140921c4.tif.v3dpbd.ano_stamp_2015_06_16_18_14.swc_sorted.swc_resampled.swc_sorted.swc, 4215.00000000, 0.00000000, 1.00000000, 89.00000000, 186.00000000, 97.00000000, 229.60100305, 305.05500412, 28.93799996, 2.90219502, 4616.01854080, 41449.40884823, 75120.52867305, 169.50918923, 222.47561736, 14.00000000, 0.86774194, 21.65591398, 1.09346819, 77.12362768, 76.46443331, 48167.00000000, 262785011.69055775, 14501681143212776.00000000, 14345137821427641090048.00000000, -0.00124099, -0.00279297, 0.00000094, 0.00000011, -0.00000018, -0.00000009, 0.00026665, -0.00002397, 0.00002756, 1.45109751
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/123/00_sorted_091201c1.tif.v3dpbd.ano_stamp_2015_06_15_14_45.swc_resampled.swc_sorted.swc, 12450.00000000, 0.00000000, 1.00000000, 124.00000000, 251.00000000, 127.00000000, 203.66700608, 200.40000629, 38.88000083, 4.30426040, 3945.33244920, 53229.05440821, 256066.72516160, 126.23133757, 259.07203211, 22.00000000, 0.88632763, 48.59760956, 1.22203115, 87.01800387, 79.39315099, 47531.00000000, 174816990.95760754, 7622646924817359.00000000, 8985732642329709248512.00000000, -0.00956729, -0.00270222, 0.00008116, 0.00000078, -0.00000125, -0.00000021, 0.00265590, -0.00006670, 0.00009739, 2.15213020
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/124/00_sorted_140921c12.tif.v3dpbd.ano_stamp_2015_06_17_10_47.swc_sorted.swc_resampled.swc_sorted.swc, 5702.00000000, 0.00000000, 1.00000000, 50.00000000, 103.00000000, 53.00000000, 382.15901303, 390.24800873, 44.16999817, 2.62339881, 5823.21561225, 47657.69370118, 63778.17175681, 226.94085649, 288.31201106, 9.00000000, 0.88286297, 54.34951456, 0.97840442, 81.92284221, 65.81557738, 60209.00000000, 827746977.61696970, 169202896870587552.00000000, 247930538111589645549568.00000000, -0.00700544, -0.00077988, 0.00004315, 0.00000013, -0.00000041, -0.00000002, 0.00187092, -0.00003042, 0.00002400, 1.31169940
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/125/00_sorted_091226c2.tif.v3dpbd.ano_stamp_2015_06_15_16_57.swc_resampled.swc_sorted.swc, 10565.00000000, 0.00000000, 1.00000000, 48.00000000, 99.00000000, 51.00000000, 204.73300610, 204.53200293, 12.25599957, 4.31144912, 3347.02653975, 43606.54733598, 406141.38645072, 138.27335783, 311.72621969, 11.00000000, 0.87871796, 105.70707071, 1.09384863, 96.91444070, 78.79872405, 40240.00000000, 232526728.85437480, 13448068296537120.00000000, 2296572713987025403904.00000000, -0.00090228, -0.00362924, 0.00000044, 0.00000011, -0.00000018, -0.00000014, 0.00014611, -0.00004114, 0.00010952, 2.15572456
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/126/00_sorted_140921c9.tif.v3dpbd.ano_stamp_2015_06_17_10_11.swc_sorted.swc_resampled.swc_sorted.swc, 2917.00000000, 0.00000000, 1.00000000, 54.00000000, 114.00000000, 60.00000000, 271.01100683, 205.26099396, 31.28200006, 3.42669729, 3183.83296479, 33006.17847734, 73680.15113547, 151.92617451, 211.78659135, 12.00000000, 0.86728868, 24.57894737, 0.94482030, 68.74524273, 74.44623013, 33193.00000000, 159407501.06349254, 4917281623119792.00000000, 4000425502370521677824.00000000, -0.00146718, -0.00576918, 0.00000107, 0.00000026, -0.00000044, -0.00000031, 0.00032290, -0.00017359, 0.00022098, 1.71334864
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/127/00_sorted_140921c14.tif.v3dpbd.ano_stamp_2015_06_17_11_07.swc_sorted.swc_resampled.swc_sorted.swc, 3389.00000000, 0.00000000, 1.00000000, 93.00000000, 194.00000000, 101.00000000, 222.40400314, 210.70200348, 29.97699964, 3.28675952, 3676.62435261, 37850.39130891, 85664.51245262, 138.44020878, 225.80933351, 14.00000000, 0.87534635, 16.46391753, 0.95790965, 82.48368928, 91.02930046, 38411.00000000, 168450949.69923303, 7137944078795306.00000000, 5162832192021884567552.00000000, -0.00042566, -0.00105210, 0.00000009, 0.00000001, 0.00000001, -0.00000000, 0.00003301, -0.00000727, 0.00002850, 1.64337976
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/128/00_sorted_140921c16.tif.v3dpbd.ano_stamp_2015_06_17_11_25.swc_sorted.swc_resampled.swc_sorted.swc, 5141.00000000, 0.00000000, 1.00000000, 50.00000000, 105.00000000, 55.00000000, 369.09601390, 371.83798599, 24.98600006, 2.93358646, 5284.37826501, 48194.85124877, 93611.54669358, 204.22921980, 432.02945776, 17.00000000, 0.87680555, 47.95238095, 1.39599722, 88.69704492, 66.57194630, 54642.00000000, 704493430.81699049, 114641717578980272.00000000, 95200599197084624617472.00000000, -0.00597329, -0.01465802, 0.00002441, 0.00000250, -0.00000480, -0.00000056, 0.00161914, -0.00036252, 0.00043657, 1.46679323
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/129/00_sorted_100108c3.tif.v3dpbd.ano_stamp_2015_06_15_17_13.swc_resampled.swc_sorted.swc, 7782.00000000, 0.00000000, 1.00000000, 53.00000000, 109.00000000, 56.00000000, 186.79999733, 193.49999714, 21.85500002, 4.65871601, 2482.88395305, 35033.18257560, 252128.20175400, 127.26911924, 168.43719812, 12.00000000, 0.84655293, 70.38532110, 0.92993817, 79.60529834, 76.70786195, 29726.00000000, 104024239.67035913, 2614731679950038.00000000, 600450055496802107392.00000000, -0.01800833, -0.00174324, 0.00029012, 0.00000077, -0.00000224, -0.00000008, 0.00510025, -0.00009401, 0.00002854, 2.32935801
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/130/00_sorted_140921c1.tif.v3dpbd.ano_stamp_2015_06_16_16_56.swc_sorted.swc_resampled.swc_sorted.swc, 5399.00000000, 0.00000000, 1.00000000, 38.00000000, 78.00000000, 40.00000000, 480.80400753, 374.46701050, 28.99499893, 2.49284608, 5539.59189876, 43161.66058013, 54279.17161269, 263.84651670, 455.68558192, 12.00000000, 0.88252697, 68.20512821, 1.02073737, 92.62530656, 71.72122828, 57155.00000000, 877708854.71229994, 173128311970247456.00000000, 252522496132962825797632.00000000, -0.01434787, -0.01151773, 0.00017673, 0.00000521, -0.00001009, -0.00000253, 0.00385812, -0.00012426, 0.00032065, 1.24642304
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/00_sorted_091202c2.tif.v3dpbd.ano_stamp_2015_06_15_15_28.swc_resampled.swc_sorted.swc, 12398.00000000, 0.00000000, 1.00000000, 61.00000000, 123.00000000, 62.00000000, 204.38900451, 203.90099792, 42.60000157, 3.72880771, 3957.97116848, 47342.56418653, 177893.44970017, 136.37610277, 191.91572891, 11.00000000, 0.87285556, 99.78861789, 1.22710828, 89.31550479, 79.00699866, 47427.00000000, 196643161.10095972, 9356568113065498.00000000, 17516496783392691453952.00000000, -0.00127724, -0.01427075, 0.00000109, 0.00000060, -0.00000062, -0.00000142, 0.00004479, -0.00015073, 0.00060409, 1.86440386
